ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,Comment,Text_ID
454085,aka,Kofi bɛtɔn dua no ɔkyena,"Kofi\\tbɛ́-tɔn\\tdua\\tnó\\tɔkyena","Kofi.SBJ\\twill.FUT.H-sell\\ttree.3SG.INANIM.OBJ\\tDEF\\ttomorrow",Kofi will sell the tree tomorrow.',,,
454086,aka,kofi bɛmoa no,"kofi\\tbɛ́-moa\\tno","Kofi.SBJ\\tFUT.H-crumple\\t3SG.OBJ.ANIM",Kofi will crumple it.',,,
454087,aka,kofi bɛtene dua no,"kofi\\tbɛ́-tene\\tdua\\tno.","Kofi.SBJ\\twill.FUT.H-straighten\\ttree.3SG.INANIM.OBJ\\tDEF",Kofi will straighten the tree,,,
454088,aka,kofi bɛtɔn,"kofi\\tbɛ-tɔn","Kofi.SBJ\\twill.FUT.H-sell",Kofi will sell (it).',,,
454089,aka,kofi bɛhye no,"kofi\\tbɛ-hye\\tno","Kofi.SBJ\\twill.FUT.H-burn\\t3SG.OBJ.INANIM",Kofi will burn it.,,,
454090,aka,kofi bɛsɛe no,"kofi\\tbɛ-sɛe\\tno","Kofi.SBJ\\twill.FUT.H-destroy\\t3SG.OBJ.ANIM",Kofi will destroy it.',,,
454091,aka,kwaku nkoto hɔ,"kwaku\\tn-koto\\thɔ","Kwaku.SBJ\\tNEG-kneel\\tthere.DXS.DIST",Kwaku does not kneel there,,,
454322,aka,wɔ yii no kyerɛi,"wɔ\\tyi-i\\tno\\tkyerɛ-i","3PL.SBJ\\tbring-PAST\\t3SG.OBJ\\tshow-PAST",She was introduced,,,
454323,aka,wɔ yii baba no ti.,"wɔ\\tyi-i\\tbaba\\tno\\tti","3PL.SBJ\\tshave-PAST\\tbarbar.OBJ\\tDEF\\thead",The barbar was shaved,,,
454324,aka,nkoraa nketiwa no seree Dominique.,"nkoraa\\tnketiwa\\tno\\tsere-e\\tdominique","children.SBJ\\tlittle\\tDEF\\tlaugh-PAST\\tOBJ",Dominique was laughed at by the younger kids,,,
454325,aka,asɛm wei a na wɔ kasa fa ho wɔ fie biam.,"asɛm\\twei\\tná\\twɔ\\tkasa\\tfaho\\twɔ\\tfie\\tbia-m","matter.OBJ\\tthis.DEF.PROX\\tFOC\\t3PL.SBJ\\ttalk\\t\\tin.LOC\\thome\\tevery-inside.LOC",This problem is talked about in every home,,,
454326,aka,w'ada mpa no so.,"w'-a-da\\tmpa\\tno\\tso","3PL.SBJ-PRF-sleep\\tbed.OBJ\\tDEF\\ttop.LOC",The bed has been slept in ,,,
454327,aka,wɔ to shɛɛ ne so enora.,"wɔ\\tto\\tshɛ-ɛ\\tne\\tso\\tenora","3PL.SBJ\\tthrow\\tattack-PAST\\t\\ton.LOC\\tyesterday",He was attacked yesterday.,,,
454328,aka,John fii n'ano.,"john\\tfe-e\\tn-ano","SBJ\\tkiss-PAST\\t3SG.POSS-mouth",she was kissed by John,,,
454329,aka,John dii nkuguo.,"john\\tdi-i\\tnkuguo","SBJ\\teat-PAST\\tdefeat",John was defeated,,,
454330,aka,wɔ woo James kwasieda.,"wɔ\\two-o\\tjames\\tkwasieda","3PL.SBJ\\tgivebirth-PAST\\tOBJ\\tsunday",James was born on sunday,,,
454331,aka,wɔ se Mary yɛ nwomtoni pa.,"wɔ\\tse\\tmary\\tyɛ\\tn-womtoni\\tpa","3PL.SBJ\\tsay\\tOBJ\\tis\\tNMLZ-\\tgood",Mary is said to be a good singer,,,
454332,aka,wɔ se mmaa nyini kyɛ sene mmɛɛma.,"wɔ\\tse\\tmmaa\\tnyini\\tkyɛ\\tsene\\tmmɛɛma","3PL.SBJ\\tsay\\twomen\\tgrow\\tlong\\tthan.CMPR\\tmen",Women are said to live longer than men.,,,
454333,aka,wɔ yɛɛ mfonsoɔ.,"wɔ\\tyɛ-ɛ\\tmfonsoɔ","3PL.SBJ\\tis-PAST\\tmistake.OBJ",A mistake was made,,,
454334,aka,wɔ twerɔɔ krataa.,"wɔ\\ttwerɔ-ɔ\\tkrataa","3PL.SBJ\\twrite-PAST\\tletter.OBJ",A letter was written.,,,
454335,aka,wɔ wiaa me baeke.,"wɔ\\twia-a\\tme\\tbaeke","3PL.SBJ\\tsteal-PAST\\t1SG.POSS\\tbike", My bike was stolen,,,
454259,aka,kofi kɔ sukuu,"kofi\\tkɔ\\tsukuu","PN.SBJ\\tgo\\tschool.OBJ",Kofi is a student,,,
454260,aka,ɔkɔ sukuu,"ɔ-kɔ\\tsukuu","3sg.SBJ-go\\tschool",He is a student,,,
454261,aka,yɛ firi ghana,"yɛ\\tfiri\\tghana","1SG.SBJ\\tcome_from\\t",We come from Ghana,,,
454262,aka,bɛ som nyame,"bɛ\\tsom\\tnyame","3PL.SBJ\\tworship\\tGod.OBJ",They worship God,,,
454263,aka,m'adidi,m-a-didi,1SG.SBJ-PRF-eat,I have eaten,,,
454264,aka,Maame he ɔpɛ kasa,"maame\\the\\tɔ-pɛ\\tkasa","woman.SBJ\\tDEF\\t3SG-like\\ttalking.OBJ",The woman likes talking,,,
454265,aka,Akodaa he odidi atɛm,"akodaa\\the\\to-didi\\tatɛm","child.SBJ\\tDEF\\t3SG-eat\\tinsult.OBJ",The child is throwing insults,,,
454266,aka,Papa no osi dane,"papa\\tno\\to-si\\tdane","man.SBJ\\tDEF\\t-build\\thouse",The man builds houses,,,
454267,aka,Nkɔ sukuu,"ŋ-kɔ\\tsukuu","1SG.SBJ-go\\tshool",I go to school,,,
454268,aka,Bɛɛdidi,bɛ-ɛ-didi,3PL.SBJ-PROG-eat,They are eating,,,
454269,aka,yɛɛkɔ dwom,"yɛ-ɛ-kɔ\\tdwom","SBJ.1.PL-PROG-go\\tmarket",We are going to the market,,,
454270,aka,kofi de sika no ma m,"kofi\\tde\\tsika\\tno\\tma-a\\tm","SBJ\\ttake\\tmoney.OBJ\\tDEF\\tgive-PAST\\tOBJ",Kofi gave the money to me,,,
454271,aka,bɛ de maa bɛ,"bɛ\\tde\\tma-a\\tbɛ","3PL.SBJ\\ttake\\tgive-PAST\\t3PL.OBJ",They gave it to them,,,
454272,aka,mbuuku,m-buuku,1SG.POSS-book,My book,,,
454273,aka,bɛ sikane,"bɛ\\tsikane","3PL.POSS\\tknife",Their knife,,,
454274,aka,Kofi pɛ ankaa ne kwadu,"kofi\\tpɛ\\tankaa\\tne\\tkwadu","SBJ\\tlike\\torange\\tand\\tbanana",Kofi likes an orange and a banana,,,
454275,aka,Ama kɔ kumasi anaa nkran,"ama\\tkɔ\\tkumasi\\tanaa\\tnkran","SBJ\\tgo\\t\\tor\\t",Has Ama gone to Kumasi or Accra,,,
454276,aka,Papa hi baa ha,"papa\\thi\\tba-a\\tha","man.SBJ\\tDEF\\tcome-PAST\\there.DXS.APPROX",The man came here,,,
454277,aka,Maame hi de sika no maa kofi,"maame\\thi\\tde\\tsika\\tno\\tma-a\\tkofi","woman.SBJ\\tDEF\\ttake\\tmoney.OBJ\\tDEF\\tgive-PAST\\tOBJ",The woman gave the money to Kofi,,,
454278,aka,Buuku no ayera,"buuku\\tno\\ta-yera","book.SBJ\\tDEF\\tPRF-lost",the book is missing,,,
454279,aka,Ama bɛkɔ mfuom,"ama\\tbɛ-kɔ\\tmfuom","SBJ\\tFUT.H-go\\tfarm.OBJ",Ama will go to the farm,,,
454280,aka,maame he eedi fufuo,"maame\\the\\tee-di\\tfufuo","woman.SBJ\\tDEF\\tPROG-eat\\tfufu.OBJ",The woman is eating fufu,,,
454281,aka,akoraa he ɛɛnom nsuo,"akoraa\\the\\tɛɛ-nom\\tnsuo","child.SBJ\\tDEF\\tPROG-drink\\twater.OBJ",The child is drinking water,,,
454282,aka,ɔkɔɛ ,ɔ-kɔ-ɛ,3SG.SBJ-go-PAST,He or she went,,,
454283,aka,bɛɛte ankaa,"bɛ-ɛ-te\\tankaa","3PL.SBJ-PROG-plug\\torange.OBJ",They are plugging oranges,,,
454284,aka,ɔsuu yɛ ,ɔ-su-u-yɛ,3SG.SBJ-cry-PAST-PAST,She cried,,,
454285,aka,Adwoa resu,"adwoa\\tre-su","SBJ\\tPROG-cry",Adwoa is crying,,,
454286,aka,Kofi asi dane,"kofi\\ta-si\\tdane","SBJ\\tPRF-build\\thouse.OBJ",Kofi has built a house,,,
454287,aka,Ama apam ataadeɛ,"ama\\ta-pam\\tataadeɛ","SBJ\\tPRF-sew\\tdress.OBJ",Ama has sewn a dress,,,
454288,aka,Esther bɛfa oslo akɔ Germany,"esther\\tbɛ-fa\\tOslo\\ta-kɔ\\tgermany","SBJ\\tFUT.H-pass\\tOBJ\\tCONS-go\\tOBJ",Esther will pass through Oslo to go to Germany,,,
454289,aka,ɔɔkɔ fa safoa abie bono no,"ɔ-ɔ-kɔ\\tfa\\tsafoa\\ta-bie\\tbono\\tno","SBJ.3SG-PROG-go\\ttake\\tkey.OBJ\\tCONS-open\\tdoor.OBJ\\tDEF",He is going to take the key to open the door.,,,
454290,aka,Papa no ɛɛbɛtina ase,"papa\\tno\\tɛɛbɛ-tina\\tase","man.SBJ\\tDEF\\tPRES-sit\\tdown.OBJ",The man is about to sit down,,,
454291,aka,Akoraa bi te hɔ,"akoraa\\tbi\\tte\\thɔ","child.SBJ\\tINDEF\\tsit\\tthere.LOC",A certain child is sitting there,,,
454292,aka,Toa bi si ho,"toa\\tbi\\tsi\\tho","bottle.SBJ\\tINDEF\\tstand\\tthere",A certain bottle is lying there,,,
454293,aka,Afia ɛɛto nso,"afia\\tɛɛ-to\\tnso","SBJ\\tPROG-fetch\\twater.OBJ",Afia is fetching water,,,
454294,aka,kwame bɛto nuoma kyena,"kwame\\tbɛ-to\\tnuoma\\tkyena","SBJ\\tFUT.H-iron\\tthings.OBJ\\ttomorrow",Kwame will iron tomorrow,,,
454295,aka,Adwoa too boɔ bɔɔm,"adwoa\\tto-o\\tboɔ\\tbɔ-ɔ-m","SBJ\\tthrow-PAST\\tstone.OBJ\\thit-PAST-1SG.OBJ",Adwoa threw a stone to hit me.,,,
454296,aka,mɛkɔ asore kyena,"m-ɛ-kɔ\\tasore\\tkyena","1SG.SBJ-FUT-go\\tchurch\\ttomorrow",I will go to church tomorrow,,,
454297,aka,mʊbɔkɔ asore okyena,"mʊ-bɔ-kɔ\\tasore\\tokyena","1SG.SBJ-FUT.H-go\\tchurch\\ttomorrow",I will go to church tomorrow,,,
454298,aka,"atadeɛ fɛfɛɛfɛ, fufuo baako he","atadeɛ\\tfɛfɛɛfɛ\\tfufuo\\tbaako\\the","dress\\tbeautiful.REDP\\twhite\\tone\\tDEF",the beautiful white dress,,,
454299,aka,nkoraa nkɔkɔɔ miɛnsa he nyinaa a wɔte fie hɔ he,"nkoraa\\tnkɔkɔɔ\\tmiɛnsa\\the\\tnyinaa\\ta\\twɔ-te\\tfie\\thɔ\\the","children\\tfair\\tthree\\tDIST\\tall\\tREL\\t3PL-live\\thouse\\tthere.DXS.DIST\\tDEF",all the three fair children who live in the house,,,
454300,aka,maame he kura akoraa,"maame\\the\\tkura\\takoraa","woman.SBJ\\tDEF\\thold.STAT\\tchild.OBJ",The woman is holding a child,,,
454301,aka,maame he kura akoraa bi,"maame\\the\\tkura\\takoraa\\tbi","woman.SBJ\\tDEF\\thold.STAT\\tchild.OBJ\\t",The woman is holding a certain child,,,
454302,aka,akoraa he ada,"akoraa\\the\\ta-da","child.SBJ\\tDEF\\tPRF-sleep",The child is asleep,,,
454303,aka,saa akoraa he ada,"saa\\takoraa\\the\\ta-da","DEF\\tchild\\tDIST\\tPRF-sleep",That child is asleep.,,,
454304,aka,Kofi ne Ama kɔ adwuma,"kofi\\tne\\tama\\tkɔ\\tadwuma","\\t\\t\\tgo\\twork",Kofi and Ama have gone to work,,,
454305,aka,ɔbɛdidiɛ na ɔkɔɔ aduma,"ɔ-bɛ-didi-ɛ\\tna\\tɔ-kɔ-ɔ\\taduma","3SG.SBJ-VEN-eat-PAST\\tL\\t3SG.SBJ-go-PAST\\twork",He came to eat and went to work,,,
454306,aka,bɛ ne bɛbɛfaɛ,"bɛ\\tne\\tbɛ-bɛ-fa-ɛ","3PL.SBJ\\tFOC\\t3PL-VEN-take-PAST",They are the ones who came to take it,,,
454307,aka,Afia ne ɔtɔ maam,"afia\\tne\\tɔ-tɔ\\tma-a-m","SBJ\\tFOC\\t3SG-buy\\tgive-PAST-OBJ.1SG",it was Afia who bought it for me,,,
454308,aka,maame he ne ntoma ayera,"maame\\the\\tne\\tntoma\\ta-yera","woman.SBJ\\tDEF\\t3SG.POSS\\tcloth\\tPFV-loose",The woman's cloth is missing,,,
454309,aka,Osei nua wɔ kaa,"osei\\tnua\\twɔ\\tkaa","SBJ\\tbrother\\tSTAT\\tcar",Osei's brother has a car,,,
454310,aka,Osei papa ya Norway,"osei\\tpapa\\tya\\tnorway","SBJ\\tfather\\tbe.in.STAT.L\\t",Osei's father is in Norway,,,
454311,aka,Osei nua nni kaa,"osei\\tnua\\tn-ni\\tkaa","SBJ\\tbrother\\tNEG-\\tcar.OBJ",Osei's brother does not have a car,,,
454312,aka,bɛkɔgyɛ bɛatɔne,"bɛ-kɔ-gyɛ\\tbɛ-a-tɔne","3PL.SBJ-go-take\\t3PL.SBJ-PFV-sell",they are going to take it to sell,,,
454313,aka,bɛtamm yɛ,"bɛ-tamm\\t\\tyɛ","3PL.SBJ-\\tPAST\\tPAST",they took it,,,
454559,aka,Amponsah sere,"amponsah\\tsere","Amponsah.SBJ\\tlaugh.HAB",Amponsah laughs,,,
454560,aka,Yaa rekasa,"yaa\\tre-kasa","Yaa.SBJ\\tPROG-talk",Yaa is talking,,,
454561,aka,M'ɛni agye,"m'-ani\\ta-gye","1SG.POSS-eye.SBJ\\tPRF-collect",I am happy,,,
454562,aka,Me wɔfa yere aba,"me\\twɔfa\\tyere\\ta-ba","1SG.POSS\\tuncle\\twife.SBJ\\tPRF-come",My uncle's wife has come,,,
454563,aka,Mensah bɛba ɔkyena.,"mensah\\tbɛ-ba\\tɔkyena","Mensah.SBJ\\tFUT-come\\ttomorrow",Mensah will come tomorrow,,,
454564,aka,Ato fa ha,"ato\\tfa\\tha","Ato.SBJ\\tpass\\there.DXS.APPROX",Ato passes here,,,
454565,aka,Ntoma yi yɛ papa,"ntoma\\tyi\\tyɛ\\tpapa","cloth.SBJ\\tDEF.PROX\\tbe\\tgood",This cloth is good,,,
454566,aka,woyɛ ɔkyerɛkyerɛni,"wo-yɛ\\tɔkyerɛkyerɛni","SBJ.2SG-be\\tteacher.COMPL",You are a teacher,,,
454567,aka,Asare ahye aduane no,"asare\\ta-hyè\\taduane\\tno","Asare.SBJ\\tPRF-burn\\tfood.OBJ\\tDEF",Asare has burnt the food,,,
454568,aka,Aduane no ahye,"aduane\\tno\\ta-hyè","food.SBJ\\tDEF\\tPRF-burn",The food has burnt,,,
454569,aka,Amponsah tɔn dan,"amponsah\\ttɔn\\tdan","Amponsah.SBJ\\tsell.HAB\\thouse.OBJ",Amponsah sells a house,,,
454570,aka,Nimo poo neba,"nimo\\tpo-o\\tne-ba","Nimo.SBJ\\tdisown-PAST\\tPOSS.3SG-child.OBJ",Nimo disowned his child,,,
454571,aka,Metoo paanoo ɛnora,"me-to-o\\tpaanoo\\tɛnora","1SG.CLITpron-bake-PAST\\tbread.OBJ\\tyesterday",I baked bread yesterday,,,
454572,aka,Atta faa mu,"atta\\tfa-a\\tmu","Atta.SBJ\\tpass-PAST\\tinside",Atta passed through,,,
454573,aka,Kojo twi kaa,"kojo\\ttwi\\tkaa","Kojo.SBJ\\tdrive.HAB\\tcar.OBJ",Kojo drives a car,,,
454574,aka,ohia mmoa,"o-hia\\tmmoa","3SG-need\\thelp.OBJ",S/he needs help,,,
454575,aka,Ne maame asi fie,"ne\\tmaame\\ta-si\\tfie","3SG\\tmother.SBJ\\tPRF-build\\thouse.OBJ",his mother has built a house,,,
454576,aka,ɔhuu ne maame,"ɔ-hu-u\\tne\\tmaame","3SG.CLITpron-see-PAST\\tPOSS.3SG\\tmother.OBJ",He saw his mother,,,
454577,aka,ɔtɔ paanoo no aboɔden,"ɔ-tɔ\\tpaanoo\\tno\\taboɔden","3SG.CLITpron-buy\\tbread.OBJ\\tDEF\\tprice.hard",She buys the bread at a high price,,,
454578,aka,Ansah bɛsa nsuo,"ansah\\tbɛ-sa\\tnsuo","Ansah.SBJ\\tFUT-fetch\\twater.OBJ",Ansah will fetch water,,,
454579,aka,Ansah bɛsa nsuo,"ansah\\tbɛ̀\\tsa\\tnsuo","Ansah.SBJ\\tcome.HAB\\tfetch.HAB\\twater.OBJ",Ansah comes to fetch water,,,
454580,aka,ɔkɔ asɔre,"ɔ-kɔ\\tasɔre","3SG.CLITpron-go\\tchurch.OBJ",She/He goes to church,,,
454581,aka,Atare no sɛn ɛpono no akyi,"atare\\tno\\tsɛn\\tɛpono\\tno\\takyi","dress.SBJ\\tDEF\\thang\\tdoor\\tDEF\\tback",The dress is hanging behind the door,,,
454582,aka,Ato siesie no ho,"ato\\tsiesie\\tne\\tho","Ato.SBJ\\tdress\\tPOSS.3SG\\tself",Ato dress up himself,,,
454583,aka,Adwoa saa kpanlogo.,"adwoa\\tsa-a\\tkpanlogo","Adwoa.SBJ\\tdance-PAST\\tOBJ",Adwoa danced kpanlogo (a kind of dance),,,
454584,aka,Adwoa saa wɔ asre.,"adwoa\\tsa-a\\twɔ\\tasre","A.SBJ\\tdance-PAST\\tLOC\\tchurch",Adwoa danced at church,,,
454585,aka,Adwoa saa fɛfɛɛfɛ.,"adwoa\\tsa-a\\tfɛfɛɛfɛ","Adwoa.SBJ\\tdance-PAST\\tbeautifully.REDP",Adwoa danced beautifully,,,
454586,aka,Akosua maa me aduane,"akosua\\tma-a\\tme\\taduane","Akosua.SBJ\\tgive-PAST\\tOBJ.1SG\\tfood.OBJ",Akosua gave me food,,,
454587,aka,Amponsah bɛtwerɛ wɔn krataa,"amponsah\\tbɛ-twerɛ\\twɔn\\tkrataa","Amponsah.SBJ\\tFUT-write\\tOBJind.1PL\\tletter.OBJ",Amponsah will write them a letter,,,
454588,aka,ɔsu da,"ɔ-su\\tda","SM.3SG-cry.HAB\\tsleep.HAB",She cries herself to sleep,,,
454589,aka,Ama sɔree dii aduane no,"ama\\tsɔre-e\\tdi-i\\taduane\\tno","Ama.SBJ\\tstand-PAST\\teat-PAST\\tfood.OBJ\\tDEF",Ama got up and eat the food,,,
454590,aka,Asare dwane kɔ sukuu.,"asare\\tdwane\\tkɔ\\tsukuu","Asare.SBJ\\trun\\tgo\\tschool",Asare runs to school,,,
454591,aka,Esi nomm nsa boe,"esi\\tnom-m\\tnsa\\tbo-e","esi.SBJ\\tdrink-PAST\\twine.OBJ\\tdrunk-PAST",Esi drank wine and got drunk,,,
454592,aka,Kofi kɔɔ ɛfuom bae.,"kofi\\tkɔ-ɔ\\tɛfuom\\tbae-e","Kofi.SBJ\\tgo-PAST\\tfarm.OBJ\\tcome-PAST",Kofi went to farm and came back,,,
454593,aka,Kojo afa nsuo no anom,"kojo\\ta-fa\\tnsuo\\tnó\\ta-nom","kojo.SBJ\\tPRF-take\\twater.OBJ\\tDEF\\tPRF-drink",Kofi has taken the water and has drunk it,,,
454594,aka,Kojo afa anom,"kojo\\ta-fa\\ta-nom","Kojo.SBJ\\tPRF-take\\tPRF-drink",Kojo has taken (it) and has drunk (it),,,
454595,aka,Kojo fa ne ba no dware no,"kojo\\tfa\\tne\\tba\\tno\\tdware\\tno","Kojo.SBJ\\ttake.HAB\\tPOSS.3SG\\tchild.OBJ\\tDEF\\tbath.HAB\\tOBJ.3SG",Kojo takes his child to bath him,,,
454596,aka,Ama ato agode no abɔ fam,"ama\\ta-to\\tagode\\tnó\\ta-bɔ\\tfam","ama.SBJ\\tPRF-throw\\ttoy.OBJ.SBJ\\tDEF\\tPRF-hit\\tfloor.OBJ",Ama has thrown the toy on the floor,,,
454597,aka,Atta bɛfa ataadeɛ no ahyɛ,"atta\\tbɛ-fa\\tataadeɛ\\tno\\ta-hyɛ","Atta.SBJ\\tFUT-take\\tdress.OBJ\\tDEF\\tCONS-wear",Atta will take the dress to wear,,,
454598,aka,Yɛfa sukuu no ho kɔ asɔre,"yɛ-fa\\tsukuu\\tno\\tho\\tkɔ\\tasɔre","SBJ.1PL-take\\tschool\\tDEF\\tbeside\\tgo\\tchurch.OBJ",We pass by the school to church,,,
454599,aka,Yaw fii Accra kɔɔ Kumasi,"yaw\\tfi-i\\taccra\\tkɔ-ɔ\\tkumasi","Yaw.SBJ\\tleave-PAST\\taccra.OBJ\\tgo-PAST\\tKumasi.OBJ",Yaw left Accra and went to Kumasi,,,
454600,aka,ɔde atare no sɛn ɛpono no akyi,"ɔ-de\\tatare\\tno\\tsɛn\\tɛpono\\tno\\takyi","SBJ.3SG-take\\tdress.OBJ\\tDEF\\thang\\tdoor\\tDEF\\tback.OBJ",she hangs the dress behind the door,,,
454601,aka,Panyin atɔ aduane redi,"panyin\\ta-tɔ\\taduane\\tre-di","Panyin.SBJ\\tPFV-buy\\tfood.OBJ\\tPROG-eat",Panyin has bought food and is eating (it),,,
454602,aka,Afua atɔn mpaboa ama Abena,"afua\\ta-tɔn\\tmpaboa\\ta-ma\\tabena","Afua.SBJ\\tPFV-sell\\tshoes.OBJ\\tPFV-give\\tAbena.OBJ",Afua has sold shoes to Ama,,,
454603,aka,Naana maa Ama atade shɛe,"naana\\tma-a\\tama\\tatade\\tshɛ-e","Naana.SBJ\\tgive-PAST\\tAma.OBJind\\tdress.OBJ\\twear-PAST",Naana gave Ama a dress to wear,,,
454604,aka,Asare bɛbisaa Mensah asɛm,"asare\\tbɛ-bisa-a\\tmensah\\tasɛm","Asare.SBJ\\tcome-ask-PAST\\tMensah\\tquestion.OBJ",Asare came to asked Mensah a question,,,
454605,aka,Ansah anoa aduane adi ada,"ansah\\ta-noa\\taduane\\ta-di\\ta-da","Ansah.SBJ\\tPFV-cook\\tfood.OBJ\\tPFV-eat\\tPFV-sleep","Ansah has cooked food, has eaten it  and has slept.",,,
454606,aka,Ato fi fie fa ne sɛnkuo kɔ kurom,"ato\\tfi\\tfie\\tfa\\tne\\tsɛnkuo\\tkɔ\\tkurom","Ato.SBJ\\tleave\\thouse.OBJ\\ttake\\tPOSS.3SG\\tOBJ\\tgo\\ttown.OBJ","Ato leaves the house, takes his  sɛnkuo and goes to town",,,
454607,aka,Araba fa buku twere nnwom da,"arabe\\tfa\\tbuku\\ttwere\\tnnwom\\tda","Araba.SBJ\\ttake\\tbook.OBJ\\twrite\\tsong.OBJ\\tsleep",Araba takes a book then she write a song and sleeps,,,
454608,aka,Wɔde mpaboa sesaa buku kaeɛ,"wɔ-de\\tm-paboa\\tse-sa-a\\tbuku\\tka-eɛ","3PL-use\\tPL-shoe.OBJ\\tcollect.REDP--PAST\\tbook.OBJ\\tread-PAST",They exchanged shoes for a book and read it,,,
454829,aka,adiwiakɔkyɛ obi yɛ adiɛ a papa ni yɛ a wasakra,"adi-wia-kɔ-kyɛ\\tobi\\tyɛ\\tadiɛ\\ta\\tYaw\\tyɛ\\ta\\twa-sakra","something.SBJ-steal-go-give\\tsomeone\\tis\\tsomething\\tREL\\tYaw\\t\\tREL\\t3SG-repent",Stealing to give someone is something Yaw has repented from.,,,
454830,aka,Amanfuo ehu sɛ tubuɔsidan nɪ diɛ ɛyɛ ma yɛŋ ebibifuɔ,"amanfuo\\tehu\\tsɛ\\ttu-buɔ-si-dan\\tyɛ\\tma\\tyɛŋ\\tebibifuɔ","People.SBJ\\tsee\\tthat\\tlay-blocks.OBJ-build-house\\t\\tgive\\tus.1PL\\tafricans",People have come to realise that laying blocks to build houses are good for Africans,,,
454831,aka,Nansei amanfuɔ egyai tufempensuo ɛwɔ krokɛsiɛmu,"nansei\\tamanfuɔ\\tegyai\\ttu-fem-pe-nsuo\\tɛ-wɔ\\tkrokɛsiɛmu","recently\\tpeople.SBJ\\tstop\\tdig-ground.OBJ-search-water\\t3SG-LOC\\tcity","In recent times, people have stopped digging ground in search of water in Cities.",,,
454832,aka,Osɔfuɔ no kasa tia nkofuo a ɔmu yɛ kasɛmkɔpɛntɔkwa,"osɔfuɔ\\tno\\tkasa\\ttia\\tnkofuo\\ta\\tɔmu\\tyɛ\\tka-asɛm-kɔ-pɛ-ntɔkwa","pastor.SBJ\\tDEF\\tspeak\\tagainst\\tpeople\\t\\tthey.3PL\\tdo\\tsay-word-go-look-fight",The pastor spoke against people who endulge in provoking to start a quarrel,,,
454833,aka,Nansei skulkɔgyaekɔtinafie sʊ ati wɔ Nkran,"nansei\\tskul-kɔ-gyae-kɔ-tina-fie\\tsʊ\\tati\\twɔ\\tnkran","recently\\tschool.SBJ-go-stop-go-sit-home\\ttop\\treduce\\tLOC\\tAccra.OBJ","In recent times, there has been a reduction in school drop outs in Accra",,,
454834,aka,Kwantwakɔsansuo a yɛ hu wɔ ekorasi mu,"kwan-twa-kɔ-sa-nsuo\\ta\\tyɛ\\thu\\twɔ\\tekorasi\\tmu","road-cross-go-fetch-water\\tREL\\tbe\\tdangerous\\tLOC\\tvillage.OBJ\\tinside",Travelling in search of water has become dangerous in the villages.,,,
454835,aka,Alɔyafuɔ kukudan akasa tia diasɛmgyidin ɛwɔ akasanoma so,"alɔya-fuɔ\\tkukudan\\takasa\\ttia\\tdi-asɛm-gyi-din\\tɛ-wɔ\\takasanoma\\tso","lawyer.SBJ-NMLZ.AGT.PL\\tgreat.REDP\\tspeak\\tagainst\\teat-word-take-name\\t3SG.NEUT-LOC\\tradio\\ttop.LOC",Great lawyers have spoken against language that depicts advocating to be popular on radio.,,,
454836,aka,Amanfoɔ ahu sɛ yɛreto brikisi asi dan yɛ ma yɛn abibifoɔ,"a-man-foɔ\\ta-hu\\tsɛ\\tyɛ-re-to\\tbrikisi\\ta-si\\tdan\\tyɛ\\tma\\tyɛn\\tabibi-foɔ","PL-country-NMLZ.AGT\\tPRF-see\\t\\t1PL-PROG-lay\\t\\tCONS-build\\thouse.OBJ\\t\\tgive\\t1PL\\t-NMLZ.AGT",People have seen/realised that laying blocks to build houses is good for Africans,,,
454345,aka,Afua piaa  Kofi,"afua\\tpia-a\\tkofi","Afua.SBJ\\tpush-PAST\\tKofi.OBJ",Afua pushed Kofi,,,
454346,aka,Kofi piaa   Afua.,"kofi\\tpia-a\\tafua","K.SBJ\\tpush-PAST\\tA.SBJ",,,,
454347,aka,Awia bɔ,"awia\\ta-bɔ","sun\\tPRF-shine",The sun is shinning,,,
454645,aka,"ndanwɔtwe nan, ndafua aduonu nwɔtwe;","n-da-nwɔtwe\\tnan\\tn-da-fua\\taduonu\\tnwɔtwe","PL-day-eight\\tfour\\tPL-day-one\\ttwenty\\teight","four weeks, twenty-eight days",,,
454646,aka,bere ahorow dumbienu a εka bɔ mu yε afe baako;,"bere\\tahorow\\tdu-mbienu\\ta\\tε-ka\\tbɔ\\tmu\\tyε\\tafe\\tbaako","time\\tx\\tten-two\\tREL\\t3SG.INANIM-push\\thit\\tinside\\tmake\\tyear\\tone",twelve periods which add up to a year,,,
454647,aka,"sε ebia Ɔpεpɔn, Ogyefuo ne ade","sε\\tebia\\tɔpεpɔn\\togyefuo\\tne\\tade","like\\tperhaps\\tJanuary\\tFeruary\\tCONJ\\tthing","for example like January, February and so on",,,
